0x8191bcfcb4be9d57692d2c3726ac346ace358e19,0.0
0xa3685110968e39ab538c2f5cd976f6e0aed6031e,67.67580092685876
0x2b9963d4105b7a29740104b0a559a53e5de419b3,55.67449123514004
0x2b03f4855f62c6d79269cc9d1170d85d5e5962fe,17.80928873665122
0xdeaf6a08915f0608036c6f1965c595e8879b402c,12.353919000604472
0x64817bf2a3172449d2f38c5295138cc46f87c829,80.81805359661494
0xf0f02e99c1736a50d73bd74f9dd60748ad000bd8,59.228289341124324
0xaef1b3c5eeb078fe4cc2219158062c0c3b84ec0f,69.40106790247833
0xb4fe709fad927c70d922dd477a1ca54f1d696c2e,40.814527503526094
0xc7385cc53a71d8d5335bf0a1550609a163399d3f,9.986399355228693
0xad763087dbf14aaccf7735f2cb0f645d0f7515ca,41.75146080999396
0xcde8c62544cde70eda8eb3ef05953c0b9647ed7e,22.09601047753375
0x84858470bab41620189facdbf3efe78da4b0890a,77.0300221640137
0xa65a6d78518ea0878f83c531ec6e1af408e50396,21.844146685472495
0x9b60ac5f9e73c5263a7e1db02b840a79c2f43b68,63.97844045939956
0x2762b964912ca520c1fa77ce75c5bbd07268718e,52.05772718114044
0x693255e0378d36825d88464738bb356a05390784,31.420008059641347
0xe0d2e48842927bac1b2028fdf2fd36ad44a24f45,28.533649002619384
0x00de454fba391c1663ae24cbb8d80b26ddb1c36f,62.074350191416485
0x5809f9c8aeb8b440f1a031910b84ce6bfef9a6c8,59.47259721942374
0xb6cb06637f9ed09b8f754d71b961cad6a15a9e3b,34.676606890993355
0xc291bb05d2f99251fa4ddb71d9d48db2ac5aeaf4,35.661394317952855
0x1c0e533f0af31f00e7b327a1e3d6edeaec4679cc,25.251863792061254
0x830c2682fe0dde819d67e35a2ed169f226201f78,61.270904694741084
0x2f33a62ba9db8376b87f6e634e3e467f9583e96f,34.45496675397945
0x6b4227c5180ab4e291c9f674b34f6eb0eff07aea,11.132379609107396
0xa597dcc2a8d3e9b8a46ee8a3740e21bb659a1154,79.44287729196051
0xdbfdd3ebbfc2bb56241e248470b47d233da8253c,60.777251662301026
0x92de5ccf60dc7084d8f21e7a467360a8e7e0a87e,15.60296191819464
0x9b11a9668bd6d13ee64484e0632b802a02d32e7f,25.08311505138021
0xa2e2f222cbf8213b6b22e5b9b74cc83a03a95ecf,81.6315736449728
0xe9d9f672cfae8d40f30ce374f3a56c8666b646a5,51.992242595204516
0x8bad0933b98e08a809f0b93a7e4d550a7329ce83,72.98005238766875
0xccfda4f8bce148363f05d351470aa90932578184,52.22647592182148
0x9e228d60747104b330a6102ec956bc6cd106996d,15.466955470481565
0x38e7f4b8cb079e6e4da336a776c80494bf49e234,26.82097521660286
0x6cd120173b70ad2c2d7faa8cdc27b7512b771102,23.403183558331655
0xb88efe9dacb364bcac140df63b5f458284b84a2c,15.668446504130564
0xd39200ae55812cc6c054dfbaf66fdfcf5ce42612,0.0
0x7e38597fde79d6a6dbdddabffe23a59bd33846b9,23.143763852508563
0x8bd870f1d3df1a4145ffc2e9f7cf766bcd3ed5ed,42.84706830546041
0xfa55f8d09b0bdba0b1f9ceeba52ff7013d9950f3,5.289139633286318
0x3ea55544652575800feb999753955e68db5bf58f,0.0
0xb8dbf9498f35e25f1bc09f049eded937a0212ecb,77.94176909127543
0x54ab86907467f1c46f4a57420506e979591217e7,0.0
0x1ebad3f3b55f0ce548ae25f5a9fc46b6df361f3a,12.43199677614346
0x8e62e2c9ef9fd4642d8136b52a060248739a6f15,76.11575659883135
0x3359b50ed79e54ccce0caed5f7d48b10f8165a15,17.323191617973002
0xc7eda0072dd9f81ca9ac9b1f6618ec065dc91a1c,32.05218617771509
0xb31c506ca570d9703b2d4a91a4fc60100afc6cbf,9.993955268990529
0x610bf892c3ff9b998537920544689b8af01dc7a4,14.484686681442676
0x81daf5f1ad53903135e26eec1e6135e58d57fe87,9.4851904090268
0x782ee2d52cd3afb1be7b15e6bf18d154910d0a3f,34.59852911545436
0xb9a2287e40b70490f6b3bcfa2867c7e7902357d0,11.497582107596212
0x70c80c5988242576052eab8690ec70c9e29f7894,80.35210558130163
