0xf7bd3d83df90b4682725adf668791d4d1499207f,91.47188882,914719
0xde374ece6fa50e781e81aac78e811b33d16912c7,91.30869657,913087
0x13285c44f9b70c807085621b9e1dd66c9daf23a8,91.28500737,912850
0xc175a0c71f1eda836ebbf3ab0e32fc8865fdee91,90.98231207,909823
0x57928fb15ffb7303b65edc326dc4dc38150008e1,90.81385555,908139
0xa90cf60358d1529db86f23c4eee8c7735b17f4e4,90.76910929,907691
0x8b908ca811b6ca2bcecaafb6769508a981e279bb,90.72436302,907244
0x14aab8d72b68c79cbb7873d003585a7c3ef98633,90.62960623,906296
0x742b7dbb0f1d330a83497df79075ebc778e6e698,90.60065277,906007
0xed1afb38731ce824d51e01ef733b0031b69fead9,90.37428932,903743
0xd14ce9cfc6384590c6b77436dca212a6bcb2575f,90.29532533,902953
0xfdea8140093878bfca93aaa35d3d3087f4ab136d,90.18740788,901874
0xebfbf7a3006104fb1d3b68529a7b1b584acf4203,89.92945883,899295
0xddaa2e8b53a8a62a9e142565d830db997d528487,89.91366603,899137
0xf48554937f18885c7f15c432c596b5843648231d,89.86628764,898663
0x14c16ce62d26fd51582a646e2e30a3267b1e6d7e,89.78469151,897847
0xcadd4ea3bcc361fc4af2387937d7417be8d7dfc2,89.77679511,897768
0x42cedde51198d1773590311e2a340dc06b24cb37,89.75837018,897584
0xbfddfa17358c93d13a6e6ff143fb634d2b808db8,89.72415245,897242
0x371f15eca05b2aec23174c21ed75152b4885f3cb,89.70572752,897057
0x4ecb47a93f4878827e621d507deb5821ae6ffe4b,89.65834913,896583
0x4d9145def1647eff0136205ab3034f5297b524ac,89.58991367,895899
0x291f42648d26d7595ccc0b5dbb2fb74b286ad82e,89.5846494,895846
0x323c33a438d177efc57c22d861e1861e2c2ab68e,89.58201727,895820
0x33d96e153f80516a062281e7f8356756b97ae377,89.48462834,894846
0x5040bf0b31db65b2d4ac24ffb3650ae8275ad8e9,89.47409981,894741
0xc7d3df890952a327af94d5ba6fdc1bf145188a1b,89.45830701,894583
0x635df011e03049de23b90a09dd907d19e799d9d1,89.41619288,894162
0x6b69683c8897e3d18e74b1ba117b49f80423da5d,89.39513582,893951
0x158a0ec28264d37b6471736f29e8f68f0c927ed5,89.33986102,893399
0x60fd0a65571446161ff1516cbf4f38e42664790c,89.33986102,893399
0x1d46da46e099fc99740905a7ca600522ea73bdef,89.32933249,893293
0xf9e09abf3918721941bcdd98434cbe2f2ff13685,89.31090756,893109
0x0d8bfa3e583f28ebcf8004fdcd09fc808b8675f6,89.29248263,892925
0x21b997e1d0a15f6b80d10cbb485cc02f54f71f30,89.25563276,892556
0x2d40d8db918d4712dab7aceb6860dc0b4dfcc5ef,89.2266793,892267
0xf517deee668f21969afdd42a024bce3d7c39acb2,89.15297957,891530
0x597400c5982ad5890e799ff43f081c59695a57bd,89.14508318,891451
0xe8fc7a2d0573e5164597b05f14fa9a7fca7b215c,89.10823331,891082
0xa571627c6ce9c7faebd2ae67cc9212787ad77f0c,89.08191198,890819
0xd16650ede94715bd8b5d039b785e7e88e4588868,89.03190145,890319
0x527cfc8c95f6d6caa08d470a679e113173c01080,89.03190145,890319
0x29c36a05b5f85a287090fcab952d156d12ff9741,89.01874079,890187
0x311792463f34c857342b3f79cbd019ee6df4a256,88.89766267,888977
0x9215106f0328cf46897d2502c6e235e3bb378294,88.89503053,888950
0x69b577044a84b0c7faa7b85335bdc7baffb97548,88.88713413,888871
0x948f7b1ff398fa2994e4980ecdbe2c040e7273bc,88.884502,888845
0x1bb824308ef36481ad0a6167b3215ca427a9344b,88.83449147,888345
0x1d05d960d3b6ce8514ba8baf49488b2ebb5134dc,88.83185934,888319
0x15ef9fb2a81140655192eb83e2ac88f44a99a9b6,88.79500948,887950
0x38fef205bb92e5de318d9bc0bfa04c0f2ff8b96d,88.78184881,887818
0x191326078e0e3b5c6c57d2347a09f6b020f85ba8,88.77395241,887740
0x5756634907559ae331fe8547b75e44a192ca53b6,88.75289535,887529
0x861043f68af47890b55f3f58e6bf4628b67218ec,88.74763108,887476
0xca03f9afb199d9fb7b1db387d51ecdc858a058e4,88.65024216,886502
0x7da2339fd24acabe3d656053fe51ad9d550d8d6d,88.63181722,886318
0x81cd37c48873f79b347e928d16bf556331c7df7d,88.62918509,886292
0x7d366d898dcd0fca6621655e5a0b2608297f7071,88.62128869,886213
0x67819414abe5554fc1eda0c41d58f2b125789edf,88.62128869,886213
0x4eb706e2aefa79f524c473a156dbfd3ea4252b7e,88.61076016,886108
0x93e49046f6fb1480807c28aa6ae627015db01fb4,88.54495683,885450
0xb6db3194aba87e614f6b1b05d15a481516958d72,88.53179617,885318
0x465707f3ca802229fe28a640646d9a73bf84a23f,88.47915351,884792
0x7c7956fe9ce88fc66a64217c32c4ca0499c4a4b9,88.47125711,884713
0xd2dedd0a2deb1d32958599abe9601fdc410da47b,88.43967151,884397
0x301c345ec29d5283556d3d60750a5d7752245a6c,88.42387871,884239
0xb2408d2abdfffccbd48e8ef519241e29984d5a67,88.40282165,884028
0xa2effab90ffe4bbdf080f68e4358c91bdf28a643,88.37650032,883765
0x90679b5f8d428020d3ac51625e8ec7c4473d078d,88.35807538,883581
0xd8f773c7f619e159304c386118a0feba8e7c889d,88.33438619,883344
0x3a91df8d30899ed14946232c0a28468a69cb8de5,88.31596126,883160
0x2cfb8e64c43c51767911d4f4674cd84d21316062,88.30806486,883081
0x2408d464f2c8025d3a13301b0209a63496182d99,88.30806486,883081
0xecad0fe918ae6e7648257c661171affafc25c657,88.28700779,882870
0x04a02581a5f032ce8b850e74acee7ed28ee351a3,88.28700779,882870
0x29dcd431cf4ddacf2c4c6dfe5f7459f08101984f,88.27911139,882791
0x7edd9cce91e9000e6cd98665f9ec75201b921aee,88.27647926,882765
0xf1ea6a6b32ce7d24dc3e56dda287775af92c52d6,88.26595073,882660
0xe259b983b94a0da68d073c87dacf27e4c49f6cc7,88.25542219,882554
0x75c2af5a51f11422d2eff12172afe350ac7301f3,88.21330806,882133
0x59f0cd12b4d9c51a75aabb8903d793676044b436,88.2080438,882080
0x59cf08d8f86dd8a19b71f2dcd8ed71f9c2a8a9da,88.1843546,881844
0x64a3c98836c38a69313ab2987bc517665a1eb1b7,88.12381554,881238
0xcd93d4035efb52df1eac8e4127a7ee8cb3cc4bc6,88.11065487,881107
0x9b4874108044e24a745ea1bc617cbc05af20bfdd,88.07117288,880712
0x4024a088b3ee37fbc71a6fc43c325d4b11bef5cb,88.02905875,880291
0x8bdc8f71e02a016e6006d4e640b70a79f9b92437,88.02379448,880238
0xeee98aba733627978fcd4321cd89deb0caf6502e,88.01853022,880185
0x5be4b7ada9cf4f1d58c61001607cbc09c9c55669,87.97641609,879764
0x842d5e99b46ab1023ce6bf20e6c38b876d1996e4,87.94219836,879422
0xe8a40a84ffe3f345653194663c279ec2206da59b,87.91324489,879132
0x656bcf8595a002a9155522a2ea9fb07b078e0d90,87.8895557,878896
0x6622ba0df7bdb7b80b66c1d6281104a8f43c6e5e,87.87902716,878790
0x93656f198e2164a2913dd034fa9c26d9443621c0,87.86323437,878632
0x0b7f99e0bb10baf17093fcba6fc04a5d1cc9b38a,87.81585597,878159
0x0bc1610c471cba7e1dbee74c8ecb51a0e5f42542,87.72636344,877264
0x866eade109f26e130b527a4e9a8350272967fc2c,87.72109918,877211
0x34f40d7bdbfc99d27b3a596f0d1f3891db415b03,87.71846705,877185
0x5f2b632167e4c4497ed8938aa53c39cb08c634f5,87.71846705,877185
0x5d77b6b51ee48067651faee9b80987e881c3312b,87.71057065,877106
0x3bde6fb422b30726a78d9903b839536d554945ba,87.64739945,876474
0x9539f038af9c7cdecd99a5a863f443f8aa219764,87.62371025,876237
0x57e55a706edda5c0ae64ea0a27dd36bdfb5be1dc,87.60791746,876079
0x2e7cb3098fb8c8aeb2b620df5b27ee6889b5537d,87.58949252,875895
0xec6c86302eadb1a7401fada0c2c033802f7a88e0,87.5473784,875474
0x1ddd8ce43b1886d6220cae5e074e454550dc0785,87.539482,875395
0x1248d4388a179e61deab16b66a0a25a011c01dcd,87.53684986,875368
0x335ef1a9b52ef4b31f289954a1f92322679e3d60,87.5315856,875316
0x1fb739f0af5ed54090fdf633cb3288f939982260,87.51842493,875184
0xa63abf03d5c6ef8d56e1432277573c47cbe8a8a6,87.51316067,875132
0x5988558f25c6fde1f66d735bf50f3c7de20b0057,87.39208254,873921
0xf29c08f1fb3ac243deee32fcbb367b3d33cdac34,87.37892188,873789
0x7cc8cedeffac4d948bebffaf04adf125ea44f5c6,87.37628975,873763
0xf9166ff201a074b66ee18ed91da14cc8ca44a85e,87.36576121,873658
0xff93942f005592df25912ffd0eaa0dd49e1655f0,87.32891135,873289
0x6647784ab79ee0a7690ae5372582453f60afc240,87.30259002,873026
0xaa48906af8fd2ead13847b809c0debfa46573084,87.27363656,872736
0x15b1818724e7ba721c09ae6f49339d33292e1a75,87.23678669,872368
0x90756f7f871d7e83a9d99dd99707b8e63cd19738,87.23152243,872315
0x5ab6e91413d2d7cfe451d5f23a3a66d6c38c1706,87.22625816,872263
0x009626daded5e90aecee30ad3ebf2b3e510fe256,87.21309749,872131
0xbe2e0ec7fe306a44e68708cda5abc0a7b13f5881,87.16045483,871605
0xc3ccd9455b301d01d69dfb0b9fc38bee39829598,87.1420299,871420
0xaf2eb520993741fba0da9ff72bac5dc72692fc62,87.1262371,871262
0xa6d7673dc02179cd82fbe654e18e61321d8b017f,87.10781217,871078
0x8dd07bde1f1a4a03fb7930c26ab223124f9964ac,87.05516951,870552
0x615614012c4e7a4aa5030349e2951683a5f60d46,87.04464098,870446
0x7d2ec03a058457053ea77e30a72fc1130e5f5c3c,86.90250579,869025
0xc3becec78e13c31f7b1ecb0eb20dee4b46ff4e30,86.87355233,868736
0x0cda23400719f6d9e6e07456b3762e433df678e2,86.87355233,868736
0x408af17d539cafaf4b172d2bf51430570de48b52,86.83407033,868341
0x25b19fae806ad1f2d8d280519d7894eac5fbe9bf,86.8235418,868235
0x8fca46d2ee8ac7a7c15ee125a0354466f16437fb,86.81827753,868183
0xa578378633a6b5138d674dece92faa923c20e5be,86.78142767,867814
0x7087c0338aa7cd34ba918a7fc14b39b18b7a85ab,86.75773847,867577
0x9a105060c0bba4dac7ae3da6cdc6563ae062b60a,86.74457781,867446
0x7b222bb3ac2cef2b574ee24b14946b31bbbb9d75,86.73404927,867340
0xafe0936f082493fd97b478b782ec314eb9973f48,86.72615287,867262
0xf136aad9761c7c0ef03a674741437d9408b55934,86.71825648,867183
0x3612b4c09e9f14c72f64293000da4282aaab0e7f,86.69719941,866972
0xde41b199a18657aabe50141f085f0030603438fd,86.63929248,866393
0x37417ad34728fd8c255be73264609e66078094dd,86.62876395,866288
0xcf6dc192dc292d5f2789da2db02d6dd4f41f4214,86.62613182,866261
0x7ec70d217a33cb0076bba47f0e2e73c5d7720e6c,86.60770689,866077
0x90ad5ae18916d30f0812d360a38a5f77c390419a,86.59981049,865998
0x6d3d6eff80ee401d1d8223307fdacb65ab84461c,86.59981049,865998
0x6c00c1ee34f0530248bf9c2b3e0232a5744d9eb5,86.58928195,865893
0x698a697cd59da17c946e095cb00bb5844ee007ff,86.58138555,865814
0xa7a8dc3dc2b5b0420b031db5b32fffddfba42723,86.55769636,865577
0x38a39225a7636240f19fed765389adae425a25e4,86.52874289,865287
0x4dbbef01865ffe7c90a74113aeb86a3d3fbcb2d9,86.50768583,865077
0x26eb06612e85987c88496d6061d42a7f8aa94629,86.4734681,864735
0x60d1670f1f35de708e5bf85698b7aa72ff9874cb,86.47083597,864708
0x9c7950eb5ced8d28cbff1ac03b72659f8ce493b0,86.4497789,864498
0x3c80a9066c76bb2349120a7b0702218e665d39c8,86.4260897,864261
0x024ccefd0beb4e4045bfd4a83580792d7c0fee63,86.42082544,864208
0x0c8c747f838dc2641040a1bbc330edc346e31d99,86.41556117,864156
0xb0c01f8c17f847aed24bcad09b4fb94d7989e65d,86.40240051,864024
0x65d6cb807b1f7ad961b99dc49cb9fb82b1ee3077,86.39976837,863998
0xa3897f19cfb5f086114e011b530686cfe715691f,86.36028638,863603
0x6e4d027fd576398f2082aa80a52fcf34d774f7ce,86.36028638,863603
0xa6247834b41771022498f63cae8820ffee208265,86.36028638,863603
0xc3a1428c04c426cdf513c6fc8e09f55ddaf50cd7,86.35765424,863577
0x3efdfa7849713f8770ede17ff20af0080ffd1b9d,86.34449358,863445
0x7446fd077d0e8872b1b9abe08d7ce65fa6fe471a,86.33659718,863366
0xfbde8cb7c064891258cac718b5aecbe3674ba7d4,86.33659718,863366
0x37dbfc6d83e7956510ac7c58d096190e5b80834f,86.29448305,862945
0xc04da77e13bd243b8c262ef6876f4be4627311b2,86.27342598,862734
0x45331b534eee26834302f94156696f8696e3d52f,86.27079385,862708
0xd5772c7f3bb4ff06f956f19a69d4f08c2d22cda6,86.25500105,862550
0xe0dfbc0c983d7b48807ac58d6117b3609d360851,86.24447252,862445
0xa7c788013f2c885e7fdb723bac7a8e107048d30a,86.23394399,862339
0x6b050eb17408d3da80eaa2eda1331d646dcf5075,86.19972626,861997
0x24e186e5ff4290e6049b019a51cc81084540fde9,86.19709413,861971
0x211d4db9d1d2290fcc62b66574e2bbafba734c98,86.19446199,861945
0x26994472d896ac2124f8e83b42bf00e0f6362ea2,86.18393346,861839
0x28d12d9f901ace539c0e0d319eb49e329edf82dc,86.15498,861550
0x1f89dccd4a760e0a12d91b48c848ebe249b7bc3c,86.14971573,861497
0x255d90b1d4e18d1b0d6af0f42502baf32327c88a,86.1233944,861234
0x051e8680774a0611d4729ad04c26026f9f90667b,86.115498,861155
0x05272d98b4d8f712500e4febe931ff84f964a11f,86.08654454,860865
0xff5114400306dd19c20d19eee170a7cdb039b071,86.08128027,860813
0x3d5a342c9136f79aade3fff98795f45eabd4f620,86.07864814,860786
0x85d82127d220f549d1be2169ed15b7d259b973fd,86.076016,860760
0x0e8c9e403f19090970bd1f5d03d99d1f09fc88b1,86.076016,860760
0x9e7e33e35638a17ed3fd5b9dd21ec58b47e5e6e1,86.07338387,860734
0xe1b707f20167eb12c32cfcf93397e73599772b46,86.0602232,860602
0x7ce3b7bee44a23b28e21bb43afaa284c5563cb89,86.04443041,860444
0x657a9dd51ffc523e09272c543fa0dcafa589f830,86.03653401,860365
0x9ed9880f7aeabc0409207d0850418ebd0eed458e,86.01284481,860128
0x6069de2ae4f639a60ba648f235b91b8dafe07d29,86.00494841,860049
0xbcaaab068caf7da7764fa280590d5f5b2fc75d73,85.98652348,859865
0x16d480dc05c95ebcfb928ce514ba2b19b2638a25,85.96546641,859655
0xce9ec34996ceadf45b2e5a15e6c8d5d9b73db7a4,85.95230575,859523
0x63c343decadce952c9948d07e3144a9450da3ab7,85.91282375,859128
0x2f53fb3174e5274fc3e70a553b60bfcd1d79c939,85.89703095,858970
0x98447cfa26a6333668efcdfd8cd811df3e70b59a,85.87334176,858733
0x22b7b3b9304d1365d190738181666a92daf53b3b,85.87070962,858707
0x0b49e9f8d392d4ba5022b5134888c5ab59cbb8c8,85.86018109,858602
0x82c21c1dc9a75a4490912b1440ec7c2dbb6f9197,85.84965256,858497
0xf63dbe122d10d9f1bd806059c64c0b19df1e04f2,85.84965256,858497
0x3d039767c664b390479caf1a80f2389f04611b94,85.84702043,858470
0x482591a3dcead6f6706128e0c621a437678c887c,85.83122763,858312
0x2a8fbe122ae84ac1d7c0fbf2f0647e2ef4fc03c3,85.82069909,858207
0x79cb43fab30410ed274d370d40e73650dfec74f0,85.8128027,858128
0xb7c07c309e464ffe29235f7373a9d356f8ec7fd6,85.8049063,858049
0x225a4da16431f9b2f95b4cee165df1bad8205fd9,85.7417351,857417
0xf7cf4b209e152f3ab57d91f240330069dfbebce6,85.7338387,857338
0x4dc16da66391a4947f0b41d055c61d855fdab4e5,85.73120657,857312
0x0cb49cfc4d74bed2aaab25ac92d902b446dc3150,85.69962097,856996
0x9bbf82857ba8a59d05134492df5adf6daa72246a,85.68909244,856891
0xb604ccd343cdf254e100f206d903d6975ea2950b,85.68119604,856812
0xa0e35bc375f00fe68536e0ddd623707ac8cd40b1,85.66277111,856628
0x954f2a19a9c4809748ed17fdd2fa925a0067b0dd,85.65750684,856575
0x428fce210302022f8fb6d9a1e409fdc0076dc8a2,85.64697831,856470
0xb817524ccd6ad5f1ae708862f63f69718964a995,85.63908191,856391
0x112ba671baa55b44d1a41791615a5c717fe6bc2d,85.63118551,856312
0x14b03666f6f3ced5e3254a352d9fff058c2834b0,85.58907138,855891
0xb9ebe89e075264d30cd8b230c3094fc250a6844a,85.54432512,855443
0x7e145f212cc02bf59164234f43a0bbf6d6ee218e,85.53116446,855312
0x8b9549752f2281041ab9ee38c8bd54b322b5bbd4,85.52590019,855259
0xf8adee63bfd1efbfa6e9c2de1668594a14624b55,85.52326806,855233
0x5df71a487829157059b550e94d58b5e020dbfd0f,85.52326806,855233
0x1e351bcbd18d65be47423bcee6c97e3301038238,85.52063592,855206
0x689df922ca11ca2a61fbc504a9d0f7260d7c922a,85.51800379,855180
0x72491701dd36ee7ec2430f469de588bb396f581a,85.50484312,855048
0xc51b02a479a41b79fda4e3eb51cdc55986929aa5,85.50221099,855022
0x4f344e848caf833a85d0d9f8b8bed43ffbf25f7c,85.48905033,854891
0xecb3b3bfb637454c7c2d81b3c1f641418c17ccb7,85.44956833,854496
0x108572c4ac8bf038edb00d3c8a73e8560a3b1282,85.43640766,854364
0x3abb26b7e5f3642731b58876db204060cac28bc1,85.4153506,854154
0x0ddb6ab8f4da58bb814466360d00de4b22712c93,85.4153506,854154
0xc95a272bb2905f933978afd907182b7e062e10f3,85.41271847,854127
0xa76545a02753ea653e8b51c7f2f9e8147acb5c6c,85.37850074,853785
0x444da203110ee8f4ba7527262e26bc3d67732d48,85.3758686,853759
